customer_id,region,acct_length,internation_plan,voicemail_plan,daytime_call_mins,evening_call_mins,nighttime_call_mins,customer_service_calls,churn,age
2507,New England,180.0,no,no,143.3,180.5,184.2,1.0,0,52
2508,New England,174.0,no,no,190.3,252.7,220.6,2.0,0,47
2509,Mountain,92.0,no,no,184.7,262.0,239.5,2.0,1,54
2510,Mountain,81.0,no,no,115.3,224.7,152.5,1.0,0,54
2511,New England,125.0,no,no,113.0,169.2,156.6,2.0,1,50
2512,New England,119.0,no,no,294.2,232.5,195.0,0.0,1,61
2513,South Atlantic,122.0,no,no,215.6,167.8,207.0,3.0,0,56
2514,Mountain,34.0,no,no,128.8,208.7,202.1,1.0,0,42
2515,Pacific,138.0,yes,yes,211.2,312.5,178.0,3.0,1,45
2516,South Atlantic,90.0,no,yes,71.2,181.6,186.9,1.0,0,47
2517,East South Central,73.0,no,no,94.9,253.2,175.1,2.0,0,49
2518,South Atlantic,19.0,no,no,259.4,269.7,175.3,1.0,1,47
2519,Pacific,120.0,no,yes,215.8,285.2,192.1,1.0,0,30
2520,Mountain,160.0,no,no,97.5,268.1,255.3,3.0,0,40
2521,Middle Atlantic,141.0,no,no,146.5,169.9,238.8,0.0,0,44
2522,New England,90.0,no,no,157.9,234.0,210.0,2.0,0,51
2523,New England,72.0,no,no,139.9,223.6,240.8,2.0,0,60
2524,West North Central,117.0,no,yes,153.2,263.3,135.0,1.0,0,34
2525,East North Central,79.0,yes,no,103.5,319.3,239.9,2.0,0,64
2526,West South Central,87.0,no,no,185.8,192.3,200.0,1.0,0,39
2527,South Atlantic,102.0,no,no,129.5,354.2,145.5,1.0,0,52
2528,Mountain,49.0,no,no,236.6,220.9,146.8,1.0,0,54
2529,New England,67.0,no,no,260.4,208.2,207.9,6.0,0,65
2530,Mountain,107.0,no,no,167.3,163.9,185.9,2.0,0,43
2531,South Atlantic,190.0,no,no,182.2,212.3,233.0,2.0,0,65
2532,Pacific,118.0,no,no,113.0,150.1,204.3,2.0,0,45
2533,East South Central,120.0,no,no,185.7,235.1,256.4,0.0,0,49
2534,West South Central,94.0,no,no,136.2,165.1,137.9,0.0,0,63
2535,South Atlantic,115.0,no,yes,222.6,190.3,201.2,1.0,0,62
2536,West North Central,61.0,no,no,197.3,264.5,210.5,1.0,0,57
2537,West North Central,143.0,no,yes,141.4,186.4,210.0,1.0,0,40
2538,West North Central,110.0,no,no,208.0,95.1,178.5,1.0,0,48
2539,West North Central,104.0,no,no,118.5,177.8,255.7,1.0,0,60
2540,Mountain,16.0,no,no,153.2,229.7,148.2,1.0,0,57
2541,East North Central,183.0,no,no,108.3,183.6,176.6,0.0,0,32
2542,South Atlantic,147.0,no,no,168.6,187.7,216.5,2.0,0,56
2543,East South Central,58.0,no,no,247.2,303.7,105.4,2.0,1,64
2544,East South Central,102.0,yes,no,224.2,243.3,147.8,3.0,0,39
2545,East South Central,123.0,no,no,166.9,221.8,243.9,3.0,0,50
2546,West North Central,64.0,no,yes,118.4,144.1,158.1,1.0,0,56
2547,Pacific,103.0,no,no,190.9,226.6,230.1,2.0,0,43
2548,West North Central,152.0,no,no,317.8,152.9,123.4,1.0,1,59
2549,South Atlantic,124.0,no,no,312.0,180.0,168.6,1.0,1,46
2550,Pacific,97.0,no,no,146.0,203.0,151.8,1.0,0,59
2551,East South Central,131.0,no,no,131.6,179.3,251.2,1.0,1,64
2552,New England,57.0,no,yes,193.4,231.6,226.2,2.0,0,54
2553,West North Central,157.0,no,no,185.1,213.0,196.1,2.0,0,54
2554,South Atlantic,194.0,no,no,193.3,169.0,225.2,0.0,0,49
2555,South Atlantic,66.0,no,no,146.4,196.5,230.1,1.0,0,56
2556,South Atlantic,155.0,no,no,71.2,304.4,183.3,0.0,0,47
2557,Middle Atlantic,123.0,no,no,123.2,190.0,170.3,4.0,1,58
2558,West South Central,116.0,no,no,205.0,140.9,272.6,2.0,0,63
2559,West South Central,63.0,no,no,128.7,240.8,237.7,1.0,0,69
2560,South Atlantic,64.0,no,no,216.9,211.0,179.8,3.0,0,52
2561,Middle Atlantic,96.0,no,no,150.0,218.5,212.4,3.0,0,49
2562,West North Central,53.0,no,no,164.1,206.0,194.7,1.0,0,46
2563,New England,105.0,no,no,212.0,226.6,193.6,3.0,0,55
2564,East North Central,53.0,no,yes,167.3,194.7,236.7,2.0,0,51
2565,Mountain,101.0,no,no,154.4,217.2,185.4,1.0,0,59
2566,West North Central,129.0,no,yes,177.3,211.8,240.2,3.0,0,58
2567,West North Central,122.0,no,no,231.2,267.8,240.3,1.0,1,60
2568,South Atlantic,163.0,no,no,202.9,178.6,203.8,5.0,0,42
2569,New England,93.0,no,no,149.6,200.7,181.2,0.0,0,43
2570,East North Central,115.0,yes,no,345.3,203.4,217.5,1.0,1,62
2571,East South Central,25.0,no,no,264.9,281.2,166.1,1.0,1,61
2572,South Atlantic,73.0,no,no,122.0,138.3,224.2,1.0,0,39
2573,West North Central,120.0,no,no,177.2,270.4,231.5,2.0,0,65
2574,East South Central,196.0,no,no,133.1,206.5,221.6,1.0,0,48
2575,South Atlantic,97.0,no,no,225.1,279.5,233.8,0.0,1,47
2576,Middle Atlantic,148.0,no,no,208.4,174.4,310.7,1.0,0,59
2577,East South Central,85.0,no,yes,173.1,247.2,158.7,1.0,0,44
2578,West South Central,86.0,yes,no,162.4,167.0,128.9,2.0,1,51
2579,East South Central,78.0,no,yes,281.2,178.2,244.2,2.0,0,50
2580,South Atlantic,106.0,no,no,208.3,169.4,102.0,3.0,0,52
2581,West North Central,147.0,no,yes,243.4,273.8,282.9,2.0,0,50
2582,West South Central,145.0,no,no,224.2,314.9,182.9,1.0,1,54
2583,East North Central,91.0,no,no,189.3,239.3,89.7,3.0,0,55
2584,East North Central,81.0,no,yes,168.3,270.9,222.5,4.0,0,42
2585,Mountain,116.0,no,yes,232.9,152.1,344.3,1.0,0,51
2586,West South Central,69.0,no,yes,155.0,142.4,143.7,1.0,0,40
2587,Mountain,135.0,no,no,154.4,203.8,158.7,0.0,0,40
2588,East South Central,73.0,no,no,234.7,195.7,253.4,2.0,0,56
2589,East North Central,48.0,no,no,240.0,141.0,128.9,1.0,0,52
2590,New England,125.0,yes,no,298.4,270.5,107.3,0.0,1,50
2591,South Atlantic,100.0,no,no,166.0,236.1,134.3,1.0,0,66
2592,Pacific,165.0,no,yes,111.6,213.3,267.6,0.0,0,52
2593,West North Central,64.0,no,no,174.5,180.2,179.0,2.0,0,59
2594,South Atlantic,116.0,yes,yes,175.5,210.6,294.8,1.0,0,48
2595,West North Central,147.0,yes,yes,157.5,189.6,227.0,3.0,1,50
2596,East South Central,115.0,no,no,206.2,176.4,297.1,1.0,0,66
2597,West North Central,84.0,no,yes,207.5,201.0,164.5,4.0,0,44
2598,East North Central,86.0,no,yes,144.8,206.2,255.4,4.0,0,61
2599,Mountain,134.0,no,no,258.8,129.5,193.6,2.0,0,52
2600,East North Central,105.0,no,no,226.9,182.2,203.9,0.0,1,55
2601,West South Central,88.0,no,no,152.9,171.2,257.0,2.0,0,59
2602,West South Central,90.0,no,yes,156.7,236.5,123.2,2.0,0,32
2603,Pacific,86.0,no,no,150.8,295.9,247.2,1.0,0,60
2604,East South Central,37.0,no,no,221.0,204.5,118.0,4.0,0,51
2605,New England,141.0,no,yes,322.4,283.2,209.5,1.0,1,40
2606,Mountain,148.0,no,no,153.6,262.1,225.5,2.0,0,58
2607,West North Central,163.0,no,yes,215.1,138.9,146.2,2.0,0,36
2608,West North Central,89.0,no,yes,174.4,196.7,127.4,1.0,0,56
2609,New England,63.0,no,no,180.5,230.0,232.5,0.0,0,33
2610,East South Central,102.0,no,no,123.1,182.0,244.6,2.0,0,37
2611,South Atlantic,76.0,no,no,165.7,257.4,170.8,1.0,0,35
2612,West North Central,104.0,no,no,200.2,118.7,236.6,2.0,0,46
2613,Mountain,109.0,no,no,154.8,287.7,208.4,3.0,0,45
2614,Pacific,105.0,no,no,125.4,261.5,241.6,2.0,0,63
2615,Mountain,63.0,no,yes,184.2,312.6,264.0,1.0,0,51
2616,East South Central,105.0,no,yes,274.7,193.5,299.6,3.0,0,40
2617,South Atlantic,68.0,yes,yes,142.0,241.6,302.0,1.0,0,51
2618,Mountain,63.0,yes,yes,151.5,147.8,210.4,1.0,0,42
2619,East North Central,74.0,no,no,124.8,133.0,160.3,3.0,0,47
2620,East South Central,76.0,no,no,179.2,222.9,188.2,0.0,0,59
2621,West North Central,91.0,yes,no,246.4,182.0,157.6,2.0,1,49
2622,South Atlantic,101.0,no,no,232.7,186.4,153.3,5.0,0,48
2623,South Atlantic,116.0,no,no,288.0,255.8,233.4,0.0,1,65
2624,Mountain,131.0,no,yes,170.8,236.7,294.5,1.0,0,49
2625,West North Central,84.0,no,no,216.1,197.5,217.8,1.0,0,44
2626,Mountain,104.0,no,no,138.7,215.4,164.3,2.0,0,53
2627,South Atlantic,108.0,no,no,210.7,238.7,253.6,3.0,0,51
2628,Middle Atlantic,111.0,no,no,181.8,158.1,266.2,0.0,0,36
2629,West South Central,155.0,no,yes,61.6,255.1,225.9,1.0,0,51
2630,New England,66.0,no,no,207.7,196.7,261.7,1.0,0,37
2631,West North Central,64.0,no,no,219.2,167.0,161.4,1.0,0,48
2632,East North Central,69.0,no,no,227.0,258.7,169.7,2.0,0,67
2633,New England,116.0,no,no,245.9,240.1,158.7,3.0,0,69
2634,South Atlantic,101.0,no,no,257.3,184.8,108.9,0.0,0,50
2635,West South Central,15.0,no,no,121.1,216.0,235.1,2.0,0,69
2636,Middle Atlantic,88.0,no,no,301.5,257.7,132.9,4.0,1,60
2637,West North Central,197.0,no,no,233.9,218.9,182.9,0.0,0,50
2638,South Atlantic,50.0,yes,no,99.6,308.7,161.2,2.0,1,55
2639,South Atlantic,172.0,no,no,169.8,183.1,395.0,2.0,0,50
2640,Mountain,188.0,yes,yes,198.8,166.6,198.5,1.0,1,62
2641,South Atlantic,85.0,yes,no,116.2,229.7,204.2,3.0,0,53
2642,New England,103.0,yes,no,255.9,140.9,308.9,1.0,1,48
2643,Middle Atlantic,136.0,no,yes,187.7,221.0,145.7,3.0,0,41
2644,West North Central,155.0,no,yes,195.9,213.9,88.2,0.0,0,52
2645,South Atlantic,145.0,no,no,129.4,185.4,204.7,2.0,0,53
2646,Mountain,116.0,no,yes,221.0,151.0,179.0,2.0,0,35
2647,South Atlantic,152.0,no,no,140.5,186.8,227.0,2.0,0,46
2648,East South Central,65.0,yes,no,277.9,155.8,256.9,0.0,1,66
2649,West North Central,180.0,no,no,224.9,250.0,216.1,3.0,1,51
2650,East North Central,67.0,no,no,109.1,217.4,188.4,0.0,0,62
2651,Pacific,60.0,no,no,207.8,123.5,291.6,0.0,0,56
2652,Mountain,138.0,no,no,205.9,257.1,209.0,0.0,0,57
2653,West North Central,44.0,no,no,308.6,150.8,198.7,4.0,1,60
2654,New England,25.0,no,no,242.6,209.0,219.7,2.0,0,50
2655,Mountain,145.0,no,no,229.6,138.1,250.8,1.0,0,47
2656,East North Central,122.0,no,yes,166.0,233.9,170.1,2.0,0,58
2657,South Atlantic,121.0,no,no,144.8,200.6,208.8,0.0,1,54
2658,South Atlantic,55.0,yes,no,106.1,123.5,96.4,0.0,0,62
2659,New England,77.0,no,no,221.8,166.0,210.2,1.0,0,48
2660,Pacific,12.0,no,no,204.6,212.5,182.1,2.0,0,59
2661,Pacific,64.0,no,no,213.5,166.6,122.0,3.0,0,58
2662,Mountain,92.0,no,yes,152.0,274.9,162.4,2.0,0,38
2663,West North Central,125.0,yes,yes,260.8,163.7,271.7,1.0,1,37
2664,West South Central,160.0,no,no,166.4,317.0,160.4,1.0,0,39
2665,West North Central,79.0,no,no,177.9,167.3,223.7,0.0,0,50
2666,New England,36.0,no,no,235.1,196.8,259.7,3.0,0,44
2667,South Atlantic,102.0,no,no,186.8,173.7,250.9,2.0,0,39
2668,East North Central,138.0,yes,no,268.4,174.4,193.5,1.0,0,64
2669,Mountain,164.0,no,no,192.1,249.8,132.6,3.0,0,47
2670,West North Central,125.0,no,no,240.7,269.4,187.1,0.0,1,58
2671,East North Central,72.0,no,no,179.9,149.8,168.2,2.0,0,44
2672,East North Central,74.0,no,no,314.1,222.4,259.0,3.0,1,39
2673,East North Central,134.0,no,yes,162.0,324.7,160.1,0.0,0,47
2674,New England,145.0,no,no,175.8,274.3,226.6,1.0,0,38
2675,East South Central,136.0,no,no,109.4,207.5,135.0,0.0,0,73
2676,South Atlantic,209.0,no,no,255.1,230.6,218.0,3.0,1,46
2677,East North Central,66.0,yes,no,208.7,173.3,264.7,3.0,0,46
2678,New England,152.0,no,yes,214.6,96.6,170.7,1.0,0,41
2679,New England,162.0,no,no,49.2,143.9,203.0,1.0,0,52
2680,Pacific,72.0,no,no,141.3,134.9,227.5,2.0,0,49
2681,Pacific,101.0,no,no,253.2,237.9,154.3,4.0,0,51
2682,South Atlantic,125.0,no,no,206.0,198.1,135.9,0.0,0,47
2683,New England,46.0,no,no,40.4,172.4,145.1,2.0,0,50
2684,East North Central,132.0,no,no,291.2,234.2,191.7,1.0,1,58
2685,New England,193.0,no,yes,71.2,124.7,155.5,0.0,0,50
2686,South Atlantic,63.0,no,no,261.8,245.0,202.1,0.0,1,47
2687,West North Central,124.0,no,no,191.3,261.5,182.3,1.0,0,61
2688,South Atlantic,144.0,no,no,133.3,255.5,228.6,0.0,0,49
2689,New England,116.0,no,yes,183.6,203.8,166.9,2.0,0,44
2690,South Atlantic,189.0,no,yes,155.2,195.5,170.1,1.0,0,43
2691,New England,97.0,no,yes,283.1,185.4,312.8,1.0,0,42
2692,South Atlantic,137.0,no,yes,186.5,178.0,215.6,2.0,0,44
2693,East North Central,142.0,no,yes,163.3,136.0,249.1,0.0,0,50
2694,West South Central,84.0,no,no,203.4,182.9,213.7,1.0,0,63
2695,New England,119.0,no,yes,178.1,212.8,226.3,1.0,0,67
2696,East North Central,158.0,no,no,195.9,89.1,302.2,1.0,0,48
2697,West North Central,50.0,no,no,295.3,127.4,166.8,1.0,0,46
2698,West South Central,98.0,no,no,136.1,156.3,158.8,2.0,0,54
2699,Pacific,101.0,no,yes,114.1,161.5,176.3,2.0,0,61
2700,Middle Atlantic,182.0,no,no,279.1,180.5,217.5,2.0,1,61
2701,South Atlantic,51.0,no,no,169.3,139.5,197.0,0.0,0,48
2702,South Atlantic,117.0,no,no,214.4,138.0,148.7,2.0,0,49
2703,Middle Atlantic,92.0,yes,no,255.8,142.7,181.2,0.0,0,64
2704,East North Central,86.0,no,no,148.2,285.1,166.4,2.0,0,65
2705,Mountain,122.0,no,no,119.3,223.9,211.9,2.0,0,58
2706,Middle Atlantic,156.0,no,yes,192.3,199.9,244.2,1.0,0,44
2707,Middle Atlantic,127.0,no,no,245.2,217.2,243.1,0.0,1,38
2708,South Atlantic,130.0,yes,no,216.2,363.7,126.7,5.0,1,79
2709,Mountain,158.0,no,no,172.4,256.6,235.3,2.0,0,53
2710,East South Central,145.0,yes,yes,175.3,153.3,233.6,1.0,0,33
2711,West South Central,90.0,yes,yes,169.0,188.8,213.3,0.0,1,51
2712,West South Central,127.0,no,yes,2.6,254.0,242.7,3.0,0,41
2713,Mountain,109.0,no,no,184.1,211.7,243.0,1.0,0,48
2714,East South Central,88.0,no,no,181.9,151.5,143.0,1.0,0,49
2715,Mountain,101.0,no,yes,160.1,210.0,139.1,0.0,0,45
2716,Pacific,171.0,no,no,189.8,173.7,257.1,0.0,0,59
2717,South Atlantic,21.0,no,no,223.2,216.5,214.7,1.0,0,34
2718,South Atlantic,145.0,no,yes,216.0,225.1,234.7,2.0,0,42
2719,South Atlantic,90.0,no,no,198.5,266.6,243.3,2.0,0,45
2720,Pacific,33.0,no,no,159.5,195.4,102.4,1.0,0,56
2721,Middle Atlantic,61.0,no,yes,105.0,180.6,174.1,2.0,1,59
2722,Mountain,107.0,no,no,204.5,162.4,155.0,3.0,0,51
2723,South Atlantic,147.0,no,no,274.0,231.8,283.6,0.0,1,36
2724,East South Central,117.0,no,no,158.7,181.7,177.3,2.0,0,50
2725,East South Central,95.0,no,no,229.9,202.4,171.4,1.0,0,48
2726,West North Central,186.0,no,no,137.8,187.7,146.4,1.0,0,49
2727,East North Central,128.0,no,no,179.4,270.4,191.0,0.0,0,58
2728,Pacific,55.0,no,yes,139.3,178.3,246.5,3.0,0,46
2729,East North Central,134.0,no,no,7.8,171.4,186.5,2.0,0,43
2730,East North Central,96.0,no,yes,183.1,147.4,350.2,1.0,0,50
2731,South Atlantic,107.0,no,no,206.9,262.4,149.3,0.0,0,29
2732,West North Central,123.0,no,no,140.0,153.7,50.1,2.0,0,44
2733,West South Central,35.0,no,no,179.2,283.3,285.4,2.0,0,59
2734,East North Central,74.0,no,no,177.4,240.3,237.3,0.0,0,45
2735,East North Central,130.0,no,no,115.6,167.8,141.8,1.0,0,51
2736,East North Central,137.0,yes,no,237.3,176.7,263.4,0.0,1,59
2737,East South Central,88.0,no,no,181.5,187.0,220.3,1.0,0,35
2738,South Atlantic,80.0,no,no,51.5,164.0,169.4,3.0,0,59
2739,South Atlantic,116.0,no,yes,155.7,185.4,192.7,3.0,0,61
2740,New England,123.0,no,yes,245.0,265.0,239.7,2.0,0,57
2741,East South Central,120.0,no,no,131.7,163.1,201.1,1.0,0,59
2742,South Atlantic,146.0,yes,no,111.1,313.4,215.7,1.0,0,55
2743,East South Central,106.0,no,yes,88.5,324.8,79.9,3.0,0,56
2744,Mountain,121.0,no,yes,116.0,150.1,246.8,1.0,0,55
2745,East North Central,137.0,no,no,155.5,133.1,253.1,1.0,0,50
2746,New England,84.0,no,yes,106.5,225.7,188.6,2.0,0,44
2747,West North Central,67.0,no,yes,175.2,199.2,219.8,1.0,0,33
2748,East North Central,161.0,no,no,154.7,177.8,172.9,4.0,1,65
2749,Middle Atlantic,134.0,no,yes,247.2,225.5,186.3,2.0,1,61
2750,New England,62.0,yes,yes,218.4,236.7,192.2,0.0,1,44
2751,Mountain,120.0,no,yes,227.5,234.9,166.4,1.0,0,54
2752,East North Central,130.0,no,yes,185.0,249.5,157.8,0.0,0,59
2753,East North Central,20.0,no,no,186.8,253.4,273.1,2.0,0,44
2754,New England,68.0,no,no,158.8,211.8,198.1,1.0,0,36
2755,Pacific,112.0,no,no,208.7,212.8,178.1,0.0,0,43
2756,East North Central,77.0,no,no,185.9,212.0,282.3,3.0,0,50
2757,South Atlantic,109.0,no,no,222.5,169.7,264.3,2.0,0,59
2758,East North Central,108.0,no,no,201.1,170.7,237.4,3.0,0,52
2759,West North Central,79.0,no,yes,167.9,243.7,211.9,1.0,0,68
2760,South Atlantic,119.0,no,no,239.1,243.5,230.9,3.0,1,49
2761,West North Central,38.0,no,no,175.7,211.8,137.9,5.0,1,49
2762,West South Central,109.0,no,yes,111.2,263.5,224.7,6.0,1,46
2763,East South Central,78.0,no,no,87.7,214.8,201.3,1.0,0,58
2764,West North Central,134.0,no,no,244.1,246.9,200.0,0.0,0,50
2765,Pacific,47.0,no,yes,165.0,127.3,284.4,2.0,0,51
2766,East South Central,59.0,no,yes,127.4,103.3,164.2,0.0,0,50
2767,Mountain,151.0,no,no,194.8,292.7,224.6,0.0,0,31
2768,South Atlantic,129.0,no,no,54.7,256.1,176.6,1.0,0,34
2769,South Atlantic,107.0,no,yes,283.4,224.1,241.3,2.0,0,50
2770,Mountain,137.0,yes,no,258.0,246.5,173.2,0.0,1,42
2771,East North Central,76.0,no,no,90.5,211.7,194.9,1.0,0,49
2772,Pacific,24.0,no,no,235.6,115.9,185.4,0.0,0,58
2773,South Atlantic,169.0,no,no,142.5,231.4,131.2,2.0,0,51
2774,West North Central,30.0,no,no,54.0,179.3,247.2,1.0,0,43
2775,South Atlantic,70.0,no,no,214.8,131.0,216.9,3.0,0,63
2776,West North Central,52.0,yes,no,251.4,196.6,192.0,0.0,1,58
2777,Pacific,3.0,no,no,139.0,250.7,286.2,4.0,0,56
2778,East South Central,38.0,no,no,117.3,208.7,203.4,2.0,0,42
2779,Middle Atlantic,104.0,no,no,264.0,132.2,177.7,3.0,0,48
2780,West South Central,27.0,no,no,82.6,204.0,224.2,1.0,0,47
2781,West North Central,166.0,yes,yes,175.8,253.6,128.5,1.0,0,55
2782,New England,13.0,no,no,220.4,211.2,259.3,2.0,0,58
2783,Pacific,52.0,no,no,217.0,152.3,134.3,2.0,0,42
2784,West North Central,114.0,no,yes,129.0,290.0,177.1,1.0,0,68
2785,Mountain,156.0,no,no,150.5,152.9,215.9,1.0,0,54
2786,New England,90.0,no,yes,193.3,263.3,214.4,0.0,0,54
2787,South Atlantic,62.0,no,no,189.5,103.8,180.6,2.0,0,41
2788,Mountain,82.0,no,yes,137.8,235.5,268.1,2.0,0,60
2789,New England,52.0,no,no,129.3,142.7,258.3,3.0,0,55
2790,New England,146.0,no,no,115.6,213.6,218.4,1.0,0,39
2791,New England,120.0,no,yes,221.9,254.7,250.5,2.0,0,50
2792,Mountain,130.0,no,no,263.7,186.5,195.3,1.0,1,54
2793,East North Central,90.0,no,no,61.3,194.4,143.1,1.0,0,41
2794,Mountain,147.0,yes,no,183.8,164.7,111.0,1.0,0,57
2795,Mountain,159.0,no,no,167.4,143.8,140.1,0.0,1,46
2796,East North Central,74.0,no,yes,154.1,195.3,276.7,4.0,0,57
2797,West South Central,130.0,no,no,252.0,170.2,209.2,0.0,0,68
2798,New England,155.0,yes,no,163.1,291.7,96.4,0.0,0,69
2799,East North Central,87.0,no,no,198.3,187.0,133.5,2.0,0,61
2800,Pacific,81.0,no,no,324.7,236.4,187.6,0.0,1,59
2801,South Atlantic,99.0,no,no,128.3,215.3,143.7,2.0,0,59
2802,West North Central,131.0,no,no,187.9,200.5,202.6,2.0,0,42
2803,East South Central,89.0,no,no,129.2,214.1,214.9,5.0,1,65
2804,East South Central,123.0,yes,no,125.5,128.9,251.9,4.0,1,41
2805,East South Central,130.0,no,yes,257.2,224.3,204.0,1.0,0,57
2806,Pacific,99.0,no,no,124.6,146.4,169.4,1.0,0,36
2807,South Atlantic,36.0,no,no,175.1,216.9,243.7,1.0,0,52
2808,South Atlantic,87.0,no,no,124.3,173.4,256.3,3.0,0,34
2809,South Atlantic,139.0,no,no,271.6,156.0,136.3,2.0,0,51
2810,East North Central,189.0,no,no,219.9,143.3,130.6,1.0,0,55
2811,Mountain,96.0,no,yes,183.3,201.4,177.4,3.0,0,47
2812,South Atlantic,112.0,no,no,101.1,214.4,179.5,2.0,0,49
2813,South Atlantic,75.0,no,no,203.3,228.9,222.2,1.0,0,57
2814,Mountain,178.0,no,yes,175.4,190.0,138.7,2.0,0,44
2815,South Atlantic,112.0,no,no,266.0,214.6,306.2,2.0,1,54
2816,Middle Atlantic,108.0,no,yes,171.6,136.1,183.4,0.0,0,49
2817,Mountain,100.0,no,no,78.7,225.6,150.4,0.0,0,38
2818,New England,121.0,no,yes,211.9,215.1,238.5,0.0,0,33
2819,West North Central,116.0,no,no,63.7,195.8,210.1,1.0,0,54
2820,New England,161.0,no,no,173.4,213.7,141.5,1.0,0,77
2821,East South Central,19.0,yes,no,237.7,207.1,182.2,0.0,0,62
2822,South Atlantic,104.0,no,no,225.9,162.8,272.1,1.0,0,37
2823,Mountain,119.0,yes,yes,173.0,209.4,231.1,0.0,0,38
2824,South Atlantic,125.0,no,no,224.9,143.8,198.9,0.0,0,49
2825,East North Central,156.0,no,no,237.7,181.5,185.7,1.0,0,40
2826,Mountain,109.0,no,no,137.0,217.0,182.1,2.0,0,48
2827,New England,95.0,no,no,142.5,176.1,189.6,2.0,0,35
2828,West North Central,90.0,no,no,142.4,126.2,274.2,1.0,0,42
2829,New England,105.0,no,yes,147.0,197.3,267.4,2.0,0,48
2830,New England,101.0,no,no,220.3,188.6,278.4,1.0,0,54
2831,West North Central,95.0,no,no,149.2,260.7,201.0,1.0,0,37
2832,West North Central,123.0,no,no,204.4,137.5,226.0,0.0,0,52
2833,Middle Atlantic,160.0,no,no,216.8,207.3,228.6,1.0,0,58
2834,East South Central,141.0,no,yes,308.0,247.8,152.9,1.0,0,57
2835,South Atlantic,87.0,no,no,58.0,67.5,185.9,0.0,0,66
2836,Mountain,81.0,no,no,173.2,236.2,240.2,2.0,0,49
2837,Pacific,75.0,no,yes,210.3,241.8,215.7,4.0,0,64
2838,New England,126.0,no,yes,58.9,305.5,158.9,0.0,0,45
2839,New England,28.0,no,no,236.8,167.1,280.2,3.0,0,53
2840,South Atlantic,153.0,no,no,228.9,160.7,203.1,0.0,0,33
2841,New England,97.0,no,yes,90.0,276.3,185.2,2.0,1,54
2842,East North Central,115.0,no,no,146.7,106.2,197.7,2.0,0,37
2843,East North Central,95.0,no,no,237.3,154.0,237.0,1.0,0,51
2844,New England,17.0,yes,no,162.8,229.6,332.7,0.0,1,65
2845,New England,105.0,no,yes,186.9,256.3,334.7,1.0,0,51
2846,West South Central,121.0,no,no,86.1,259.8,148.0,2.0,0,36
2847,South Atlantic,125.0,no,no,212.3,215.4,186.8,2.0,0,37
2848,New England,124.0,no,no,151.0,120.6,152.8,2.0,0,29
2849,Middle Atlantic,35.0,no,no,158.6,130.4,229.8,2.0,0,41
2850,Mountain,134.0,no,no,296.0,226.4,246.8,0.0,1,46
2851,West South Central,123.0,no,yes,212.3,251.5,208.7,3.0,0,50
2852,Mountain,124.0,no,no,234.4,179.3,285.5,3.0,0,58
2853,South Atlantic,133.0,no,no,176.8,187.5,196.8,2.0,0,52
2854,West South Central,185.0,no,yes,157.3,257.7,190.4,0.0,0,33
2855,South Atlantic,1.0,no,yes,146.6,172.8,173.8,1.0,0,44
2856,West North Central,107.0,no,no,260.5,102.4,129.7,1.0,0,55
2857,Middle Atlantic,91.0,no,yes,146.1,277.4,137.7,1.0,0,42
2858,East North Central,178.0,yes,no,124.5,141.2,268.2,2.0,1,34
2859,New England,123.0,no,no,209.4,237.4,239.2,1.0,0,40
2860,Mountain,170.0,no,no,285.7,167.5,260.0,1.0,1,47
2861,Pacific,135.0,no,no,190.9,161.4,231.9,1.0,0,47
2862,Middle Atlantic,85.0,no,no,144.4,264.6,185.4,1.0,0,36
2863,Pacific,134.0,no,yes,208.8,132.9,136.7,2.0,0,46
2864,East South Central,148.0,no,yes,77.6,207.0,255.7,1.0,0,54
2865,New England,93.0,no,no,271.1,237.4,145.4,1.0,1,67
2866,Mountain,138.0,no,no,240.8,144.5,125.7,0.0,0,54
2867,Pacific,159.0,no,no,114.8,192.6,259.0,0.0,0,49
2868,South Atlantic,103.0,no,yes,138.8,142.0,183.8,1.0,0,51
2869,New England,150.0,no,yes,209.8,155.0,251.5,0.0,0,58
2870,New England,37.0,no,no,134.9,248.4,236.2,3.0,0,55
2871,West South Central,33.0,yes,no,164.0,153.1,123.8,0.0,0,40
2872,West North Central,55.0,no,no,245.5,192.7,141.7,1.0,0,59
2873,New England,134.0,no,yes,80.3,199.9,170.8,0.0,0,60
2874,New England,107.0,no,no,90.7,207.5,169.4,2.0,0,45
2875,New England,80.0,no,yes,190.3,256.6,214.9,1.0,0,49
2876,East South Central,78.0,no,no,108.6,209.9,222.6,1.0,1,54
2877,Mountain,85.0,no,yes,89.8,233.2,165.7,4.0,1,66
2878,Pacific,61.0,no,yes,252.4,187.8,259.6,2.0,0,43
2879,South Atlantic,97.0,no,yes,183.4,269.1,203.5,5.0,0,33
2880,East North Central,136.0,yes,no,183.4,141.9,200.4,2.0,0,47
2881,West North Central,135.0,no,no,155.2,135.9,184.6,3.0,0,36
2882,Pacific,87.0,no,yes,165.8,186.9,249.7,1.0,0,60
2883,East North Central,165.0,no,no,209.4,273.8,150.2,0.0,0,56
2884,Mountain,148.0,no,no,279.3,201.6,280.8,2.0,1,40
2885,South Atlantic,99.0,no,no,174.1,99.1,211.6,2.0,0,43
